Observation,FLC,Dataset,Method,DGM.Y,DGM.X,Censoring,SampleSize,ExtraVars,Cindex2.5,Cindex10,Cindex50,Cindex80,Cindex90,Cindex97.5,IBS,qloss2.5,qloss10,qloss50,qloss80,qloss90,qloss97.5
2608,44,435,RotSF,GG,Sine,70,1700,None,0.786806651,0.779706275,0.772727273,0.773394829,0.746813934,0.723328074,0.030932869,0.813362783,3.237509498,15.95310414,25.19938008,28.21992162,30.22219144
2609,44,435,ORSF,GG,Sine,70,1700,None,0.778189101,0.795909698,0.566391552,0.505401141,0.507282437,0.5,0.075798296,0.815040235,3.238381599,15.96247178,24.69922183,27.49555232,29.57151903
2610,44,435,RIST,GG,Sine,70,1700,None,0.729760893,0.776307804,0.439434397,0.490593519,0.510620221,0.5,0.094317215,0.815553761,3.242869888,16.07427273,24.70506295,27.4933584,29.57151903
2611,44,436,logrank,GG,Sine,70,1700,None,0.736972381,0.772733194,0.545726941,0.498110995,0.5,0.5,0.100301662,1.280003443,5.096952263,25.38524328,39.5925451,44.23692967,47.70920186
2612,44,436,L1,GG,Sine,70,1700,None,0.766479937,0.780289213,0.683884836,0.724140177,0.740229286,0.732673267,0.100301662,1.27896312,5.10490997,25.24837278,39.63648648,44.32695659,47.84571864
2613,44,436,CIF,GG,Sine,70,1700,None,0.762050547,0.793837936,0.66460396,0.569046378,0.56012246,0.576602397,0.055417787,1.282333715,5.110752703,25.22045862,39.69447722,44.3341927,47.73742906
2614,44,436,RotSF,GG,Sine,70,1700,None,0.769280875,0.770779052,0.746091714,0.755732152,0.747003648,0.73462741,0.030330423,1.280434081,5.107277219,25.29865694,40.16431542,44.99410218,48.38503943
2615,44,436,ORSF,GG,Sine,70,1700,None,0.749348619,0.782829599,0.564812402,0.480784263,0.495440334,0.5,0.075938776,1.282194292,5.111063496,25.27248931,39.57005921,44.23516095,47.70920186
2616,44,436,RIST,GG,Sine,70,1700,None,0.72505211,0.783025013,0.439812402,0.469971339,0.498957791,0.5,0.089555172,1.282144419,5.109305458,25.3665346,39.55611359,44.23243584,47.70920186
2617,44,437,logrank,GG,Sine,70,1700,None,0.754598747,0.77046695,0.564685668,0.509399636,0.501111785,0.5,0.065121982,0.83763521,3.357098413,16.34973097,24.65728753,27.31966382,29.28963641
2618,44,437,L1,GG,Sine,70,1700,None,0.799070144,0.815443703,0.77794623,0.75338589,0.757226602,0.756519102,0.065121982,0.832978812,3.43478986,16.14320378,24.8566013,27.68986023,29.80305091
2619,44,437,CIF,GG,Sine,70,1700,None,0.785728724,0.818981201,0.796240146,0.710430564,0.681423085,0.608550637,0.024787856,0.839585443,3.330289994,16.06078374,24.91898319,27.64422905,29.48238074
2620,44,437,RotSF,GG,Sine,70,1700,None,0.795431575,0.783606226,0.804527997,0.791894077,0.79209622,0.766120881,0.01836699,0.837544364,3.33432099,16.31445243,25.67315849,28.51723807,30.33273146
2621,44,437,ORSF,GG,Sine,70,1700,None,0.833333333,0.839599757,0.688397008,0.527895694,0.513644633,0.5,0.041996179,0.839344605,3.331325846,16.08867216,24.59141414,27.31107673,29.28963641
2622,44,437,RIST,GG,Sine,70,1700,None,0.709723064,0.79361229,0.58793208,0.509601779,0.514958561,0.5,0.049143091,0.840522747,3.343063858,16.29928711,24.58158023,27.29842402,29.28963641
2623,44,438,logrank,GG,Sine,70,1700,None,0.773393461,0.805765824,0.552182316,0.52601063,0.51626671,0.5,0.089927902,0.81250112,3.24663952,15.85482246,24.4105016,27.1788907,29.24464221
2624,44,438,L1,GG,Sine,70,1700,None,0.812288613,0.836044452,0.748751812,0.74327589,0.772024481,0.775084555,0.089927902,0.810203639,3.209801031,15.79086583,24.26830817,26.94042375,28.93786834
2625,44,438,CIF,GG,Sine,70,1700,None,0.817522951,0.819375101,0.801014656,0.749234981,0.697938476,0.604847802,0.043135955,0.814602036,3.231458735,15.70029044,24.46470357,27.25709073,29.26798799
2626,44,438,RotSF,GG,Sine,70,1700,None,0.780641005,0.793767112,0.786761153,0.788371718,0.77113867,0.708568207,0.03182047,0.813373625,3.232482929,15.81750654,24.95085629,27.82438013,29.85818157
2627,44,438,ORSF,GG,Sine,70,1700,None,0.836849734,0.847398937,0.703092285,0.535110324,0.521178934,0.5,0.058772743,0.814575317,3.231829416,15.69638479,24.38310889,27.17773986,29.24464221
2628,44,438,RIST,GG,Sine,70,1700,None,0.698019005,0.833950717,0.522386858,0.53341923,0.527540667,0.5,0.073115569,0.816188697,3.234820104,15.79947117,24.36401609,27.16654893,29.24464221
2629,44,439,logrank,GG,Sine,70,1700,None,0.762331839,0.781831771,0.541106129,0.528740318,0.510259546,0.5,0.08777992,0.531394726,2.094372551,10.45578707,15.33048889,16.78349902,17.83231997
2630,44,439,L1,GG,Sine,70,1700,None,0.828441364,0.802894415,0.689699687,0.724962631,0.736716945,0.743851067,0.08777992,0.527294106,2.078679251,10.16215129,15.50544966,17.23481141,18.51471611
2631,44,439,CIF,GG,Sine,70,1700,None,0.789305612,0.807174888,0.745277891,0.672577796,0.593694795,0.534651447,0.031574078,0.532276968,2.106915175,10.13053571,15.49878456,17.02782687,18.08355572
2632,44,439,RotSF,GG,Sine,70,1700,None,0.801467591,0.810300313,0.790664492,0.794944965,0.787878788,0.770892784,0.016449344,0.530930552,2.105712637,10.24319358,15.99807849,17.87075097,19.02878751
2633,44,439,ORSF,GG,Sine,70,1700,None,0.794401413,0.795284685,0.614349776,0.498777008,0.514540019,0.5,0.055032365,0.531717247,2.103849539,10.0941721,15.24900296,16.77851777,17.83231997
2634,44,439,RIST,GG,Sine,70,1700,None,0.718032341,0.756760429,0.487090637,0.46072836,0.522353581,0.5,0.069131718,0.532121037,2.110171639,10.3108081,15.23789156,16.7477049,17.83214739
2635,44,440,logrank,GG,Sine,70,1700,None,0.77388535,0.770868253,0.508213208,0.521706336,0.510895072,0.5,0.099958615,0.868988451,3.476800625,17.08594282,26.29700578,29.31298745,31.56348177
2636,44,440,L1,GG,Sine,70,1700,None,0.80497821,0.779835736,0.749078109,0.763660744,0.786540396,0.789389876,0.099958615,0.871665035,3.499131322,16.84705867,26.30638342,29.37426844,31.66726755
2637,44,440,CIF,GG,Sine,70,1700,None,0.7825176,0.79634596,0.744049614,0.699379819,0.629902782,0.58699296,0.04741791,0.865332237,3.447087253,16.81625633,26.31896219,29.38678905,31.59766905
2638,44,440,RotSF,GG,Sine,70,1700,None,0.769694938,0.793412672,0.785115655,0.789054643,0.782182367,0.728377472,0.033126738,0.864405935,3.441884005,16.92964181,26.77459056,29.88275066,32.01793914
2639,44,440,ORSF,GG,Sine,70,1700,None,0.791904123,0.801458263,0.502179014,0.523214884,0.512319812,0.5,0.070948752,0.865121309,3.445532153,16.87079853,26.2790323,29.31342538,31.56348177
2640,44,440,RIST,GG,Sine,70,1700,None,0.777991954,0.802883004,0.387948374,0.516677841,0.531176668,0.504106604,0.082045581,0.863599936,3.438501368,17.02207564,26.27247678,29.30819155,31.56335441
2641,45,441,logrank,GG,Piecewise,10,400,None,0.573726822,0.579576913,0.656855576,0.667484983,0.662888483,0.599529903,0.049161827,45645.52749,182579.6012,916469.2052,1447112.64,1587108.578,1649610.055
2642,45,441,L1,GG,Piecewise,10,400,None,0.574510316,0.594149909,0.64740141,0.653199269,0.639331418,0.589031079,0.049161827,45645.5524,182582.2654,916417.4646,1483958.591,1667020.067,1596496.795
2643,45,441,CIF,GG,Piecewise,10,400,None,0.582501959,0.611882998,0.665656829,0.672760512,0.658788195,0.590232437,0.046224589,45645.55649,182582.1151,912678.1181,1431580.304,1590495.526,1652026.038
2644,45,441,RotSF,GG,Piecewise,10,400,None,0.625045704,0.63813006,0.660250718,0.671872552,0.674875947,0.666727605,0.051152378,45645.55552,182605.7422,921479.8644,1430687.618,1570909.793,1645665.508
2645,45,441,ORSF,GG,Piecewise,10,400,None,0.602063202,0.633141812,0.677618177,0.683259337,0.678715069,0.613032123,0.045103734,45645.55668,182582.2859,912607.9467,1426540.379,1586115.156,1649705.89
2646,45,441,RIST,GG,Piecewise,10,400,None,0.594384957,0.618699399,0.668947506,0.682162445,0.664951685,0.622695221,0.04784542,45645.55017,182582.3607,912606.3775,1440984.545,1595772.062,1648224.692
2647,45,442,logrank,GG,Piecewise,10,400,None,0.528386864,0.562255508,0.690266625,0.688387894,0.691656372,0.605569281,0.031226602,373945.62,1495781.744,7482987.367,11945409.22,13396133.57,14421288.03
2648,45,442,L1,GG,Piecewise,10,400,None,0.480028824,0.514592341,0.641187976,0.6571958,0.667927733,0.631459749,0.031226602,373945.6275,1495782.51,7478644.786,11941940.92,13384650.32,14410684.75
2649,45,442,CIF,GG,Piecewise,10,400,None,0.528180976,0.55656784,0.681207536,0.669729257,0.683086267,0.653669961,0.028068041,373945.628,1495782.44,7478551.312,11942978.32,13387680.91,14433004.33
2650,45,442,RotSF,GG,Piecewise,10,400,None,0.484120856,0.577439778,0.668365246,0.669471896,0.664684991,0.6691888,0.027807059,373945.6276,1495781.698,7477928.395,11937419.75,13380391.93,14397328.19
2651,45,442,ORSF,GG,Piecewise,10,400,None,0.526816965,0.53929895,0.672585958,0.683446572,0.685428248,0.664350422,0.025951811,373945.628,1495782.466,7477326.246,11925031.49,13361848.53,14410557.75
2652,45,442,RIST,GG,Piecewise,10,400,None,0.512404777,0.553814083,0.662497426,0.655085444,0.651225036,0.635783405,0.027474268,373945.6276,1495782.465,7478294.342,11934356.2,13379972.55,14414867.68
2653,45,443,logrank,GG,Piecewise,10,400,None,0.484143763,0.521723044,0.660729387,0.699154334,0.695031712,0.617389006,0.048988105,158391.9038,633567.4501,3171000.638,4984074.421,5561036.64,5969866.157
2654,45,443,L1,GG,Piecewise,10,400,None,0.39711945,0.504809725,0.685729387,0.664270613,0.688557082,0.630073996,0.048988105,158391.9119,633567.5101,3167204.951,4929517.889,5389788.937,5640052.573
2655,45,443,CIF,GG,Piecewise,10,400,None,0.501506342,0.534698732,0.723942918,0.691939746,0.714772727,0.610729387,0.046891496,158391.9124,633567.5389,3167394.154,5016359.714,5574437.055,5972479.03
2656,45,443,RotSF,GG,Piecewise,10,400,None,0.492151163,0.568948203,0.695798097,0.69730444,0.688002114,0.670665962,0.045643662,158391.9122,633567.439,3173364.726,4989981.684,5547946.703,5954132.606
2657,45,443,ORSF,GG,Piecewise,10,400,None,0.46006871,0.564957717,0.709038055,0.7080074,0.712526427,0.648810782,0.047241768,158391.9124,633567.5817,3167553.508,5001784.623,5553338.568,5965680.149
2658,45,443,RIST,GG,Piecewise,10,400,None,0.482320296,0.557637421,0.712182875,0.675264271,0.687394292,0.639587738,0.0487662,158391.9081,633566.9895,3166431.53,4996715.11,5555794.262,5964742.71
2659,45,444,logrank,GG,Piecewise,10,400,None,0.533844814,0.615709,0.678773534,0.690336272,0.696920231,0.62778866,0.043646527,112487.8135,449949.8798,2251523.763,3585169.528,4021423.678,4307305.32
2660,45,444,L1,GG,Piecewise,10,400,None,0.509875939,0.613559691,0.711829361,0.715801502,0.695995212,0.64560888,0.043646527,112487.8389,449950.7874,2247319.116,3651874.112,4101250.238,4303486.986
2661,45,444,CIF,GG,Piecewise,10,400,None,0.561540973,0.648275112,0.711448471,0.722630319,0.727772336,0.619817173,0.042466773,112487.8432,449951.0857,2249343.802,3581034.486,4021118.371,4309910.951
2662,45,444,RotSF,GG,Piecewise,10,400,None,0.522744586,0.642507346,0.691914245,0.704402002,0.699123953,0.66663946,0.043052353,112487.8472,449950.1221,2247396.734,3593326.978,4010580.097,4303372.681
2663,45,444,ORSF,GG,Piecewise,10,400,None,0.615953858,0.729567962,0.753808902,0.753917728,0.75603983,0.671645446,0.037372976,112487.8422,449950.5784,2244610.991,3563513.496,4007907.911,4304678.978
2664,45,444,RIST,GG,Piecewise,10,400,None,0.534470563,0.615845032,0.724181086,0.721106758,0.722820764,0.634971161,0.04170401,112487.8279,449950.5074,2249475.341,3569451.125,4010000.091,4305594.712
2665,45,445,logrank,GG,Piecewise,10,400,None,0.543631408,0.588136988,0.672803003,0.679590682,0.664189849,0.564302977,0.038518654,81830.16902,327322.6505,1642310.336,2664728.031,2944013.597,3030982.293
2666,45,445,L1,GG,Piecewise,10,400,None,0.531907235,0.598935568,0.674268525,0.669717694,0.648120533,0.60379493,0.038518654,81830.17635,327320.3778,1643075.999,2537453.099,2889381.85,2929242.098
2667,45,445,CIF,GG,Piecewise,10,400,None,0.5377179,0.652131434,0.682110351,0.683113077,0.682778835,0.618604412,0.028306343,81830.17804,327320.3973,1635390.643,2609553.949,2899039.231,3030136.418
2668,45,445,RotSF,GG,Piecewise,10,400,None,0.598909858,0.65711935,0.686712603,0.686841158,0.681673266,0.664395537,0.027720243,81830.17381,327318.974,1644670.596,2608368.574,2861043.348,3010445.282
2669,45,445,ORSF,GG,Piecewise,10,400,None,0.630585694,0.673780017,0.715663084,0.715508819,0.689103718,0.623283797,0.029380035,81830.17742,327320.334,1635461.456,2609662.7,2898365.192,3022738.562
2670,45,445,RIST,GG,Piecewise,10,400,None,0.561603332,0.643286882,0.684552887,0.684681442,0.667763665,0.620121355,0.03332862,81830.17459,327320.3583,1636644.94,2661946.388,2920135.88,3024122.727
2671,45,446,logrank,GG,Piecewise,10,400,None,0.483444738,0.531037878,0.612104254,0.629592207,0.61619773,0.571117674,0.031412379,60266.37332,241064.9615,1206167.607,1981788.807,2196045.356,2175087.319
2672,45,446,L1,GG,Piecewise,10,400,None,0.497927354,0.523964972,0.642157625,0.641691279,0.62671641,0.588191098,0.031412379,60266.37864,241065.2691,1205056.823,2000039.75,2282001.988,2168683.316
2673,45,446,CIF,GG,Piecewise,10,400,None,0.49541427,0.55432924,0.655241204,0.647909218,0.641794912,0.561816674,0.023387532,60266.37879,241065.417,1205078.936,1910881.307,2123230.283,2179786.035
2674,45,446,RotSF,GG,Piecewise,10,400,None,0.455878543,0.544950516,0.641121302,0.640629048,0.64140629,0.628115446,0.024032101,60266.37875,241066.491,1205205.986,1912175.566,2077754.607,2154504.671
2675,45,446,ORSF,GG,Piecewise,10,400,None,0.545365045,0.547644956,0.657391575,0.649645059,0.64060314,0.58088502,0.02592118,60266.37881,241066.0558,1205143.001,1919922.619,2150380.948,2173894.365
2676,45,446,RIST,GG,Piecewise,10,400,None,0.482512047,0.544302814,0.643271672,0.63319343,0.630162185,0.595833981,0.026331007,60266.37625,241067.2626,1204945.708,1940659.97,2145085.974,2167787.857
2677,45,447,logrank,GG,Piecewise,10,400,None,0.518706055,0.624672054,0.679635848,0.686824431,0.678350299,0.631257215,0.043590223,300895.5106,1203580.342,6036087.315,9608685.821,10739607.76,11526769.27
2678,45,447,L1,GG,Piecewise,10,400,None,0.553363417,0.62677091,0.694065484,0.696479169,0.690077658,0.605441284,0.043590223,300895.5422,1203581.788,6017219.245,9625747.112,10767663.99,11464018.33
2679,45,447,CIF,GG,Piecewise,10,400,None,0.531535313,0.629132123,0.709465841,0.698997796,0.695114912,0.639626404,0.036523878,300895.5436,1203581.945,6017313.245,9616933.452,10748706.86,11532867.72
2680,45,447,RotSF,GG,Piecewise,10,400,None,0.564356176,0.64959597,0.68456816,0.682364361,0.677982999,0.678087942,0.041200753,300895.5628,1203587.174,6026619.715,9622730.092,10723372.9,11509036.57
2681,45,447,ORSF,GG,Piecewise,10,400,None,0.505483262,0.628764823,0.711827054,0.70550425,0.701149124,0.629735544,0.038203354,300895.5436,1203581.912,6019769.755,9604853.871,10736125.35,11528587.29
2682,45,447,RIST,GG,Piecewise,10,400,None,0.49756008,0.638944275,0.682443069,0.677641935,0.669876167,0.656548431,0.044793121,300895.521,1203581.639,6022954.236,9660876.034,10757145.9,11523336.54
2683,45,448,logrank,GG,Piecewise,10,400,None,0.607645083,0.636714241,0.713689789,0.710620212,0.705766607,0.629105887,0.018573246,224787.7104,899148.7416,4477588.366,7048881.581,7898460.043,8357386.912
2684,45,448,L1,GG,Piecewise,10,400,None,0.593058033,0.665940812,0.721954035,0.706107671,0.710908805,0.643955294,0.018573246,224787.7613,899150.87,4488085.632,7008377.892,7810285.229,8280360.04
2685,45,448,CIF,GG,Piecewise,10,400,None,0.589778571,0.689001994,0.738298877,0.729719803,0.734783293,0.634982684,0.017252557,224787.7663,899150.4952,4494721.263,7078199.728,7816834.115,8356488.226
2686,45,448,RotSF,GG,Piecewise,10,400,None,0.617378529,0.691809214,0.732841851,0.714975338,0.715001574,0.693462063,0.015170458,224787.7445,899146.7574,4490335.514,7003168.308,7785552.942,8309472.247
2687,45,448,ORSF,GG,Piecewise,10,400,None,0.638314619,0.697476126,0.736646028,0.72943121,0.727542239,0.660326372,0.017564851,224787.7662,899149.3647,4486778.92,7034837.36,7834913.517,8340658.753
2688,45,448,RIST,GG,Piecewise,10,400,None,0.592244727,0.67840277,0.734835765,0.705241893,0.710646448,0.657571623,0.017972276,224787.7379,899149.8064,4491502.27,7034508.691,7881900.995,8347241.471
2689,45,449,logrank,GG,Piecewise,10,400,None,0.56187101,0.583486636,0.700438264,0.693593767,0.684936695,0.623417379,0.018963799,670346.7048,2681387.418,13398457.15,21375400.96,24029469.3,25766446.34
2690,45,449,L1,GG,Piecewise,10,400,None,0.50573531,0.572070122,0.681771453,0.678768532,0.673466075,0.626961368,0.018963799,670346.727,2681386.583,13403539.38,21360624.66,23931128.19,25709615.36
2691,45,449,CIF,GG,Piecewise,10,400,None,0.547316308,0.604994048,0.694161887,0.70969051,0.697814089,0.625229953,0.01636198,670346.7279,2681386.652,13405440.83,21364418.03,23975300.67,25779087.68
2692,45,449,RotSF,GG,Piecewise,10,400,None,0.591575587,0.584108863,0.679066118,0.67560329,0.671707607,0.678335678,0.015958542,670346.7279,2681383.365,13397507.19,21373599.1,23956625.26,25768610.49
2693,45,449,ORSF,GG,Piecewise,10,400,None,0.573720377,0.636727627,0.721756303,0.726409479,0.723947625,0.639595282,0.015535568,670346.7275,2681386.449,13392941.36,21292628.18,23950969.39,25775938.77
2694,45,449,RIST,GG,Piecewise,10,400,None,0.541662158,0.592630668,0.695758035,0.697164809,0.687452657,0.654609891,0.017876631,670346.7268,2681385.075,13402394.56,21336730.91,23945169.82,25759717.18
2695,45,450,logrank,GG,Piecewise,10,400,None,0.482180347,0.575298274,0.685339751,0.671514158,0.66163142,0.62985816,0.026881193,74838.12609,299351.6473,1496722.771,2339883.247,2559283.39,2672356.34
2696,45,450,L1,GG,Piecewise,10,400,None,0.466076092,0.550079369,0.670413232,0.630754263,0.611091198,0.613446669,0.026881193,74838.14585,299351.7013,1496635.147,2406866.71,2620371.882,2452114.747
2697,45,450,CIF,GG,Piecewise,10,400,None,0.505914281,0.598827385,0.696041784,0.67074607,0.663474832,0.621460392,0.026815773,74838.15104,299352.2479,1496568.212,2372493.864,2574871.941,2675208.322
2698,45,450,RotSF,GG,Piecewise,10,400,None,0.53289979,0.611219212,0.689897076,0.67699319,0.677556455,0.66874904,0.0251897,74838.15193,299351.3412,1496209.626,2369469.185,2576486.751,2678276.646
2699,45,450,ORSF,GG,Piecewise,10,400,None,0.528137641,0.631983204,0.70876645,0.679579088,0.665267039,0.635029955,0.027274027,74838.14886,299351.79,1496325.437,2366642.514,2537807.161,2654782.479
2700,45,450,RIST,GG,Piecewise,10,400,None,0.551897179,0.584259307,0.689077782,0.670285217,0.659506375,0.633826617,0.025870979,74838.08905,299350.2873,1496151.183,2330672.15,2545898.7,2639663.968
2701,46,451,logrank,GG,Piecewise,10,1700,None,0.493722988,0.565291212,0.722345133,0.729599712,0.715836592,0.668115867,0.032011209,51438.17422,205748.9625,1054339.271,1558249.256,1624267.569,1611675.399
2702,46,451,L1,GG,Piecewise,10,1700,None,0.476435481,0.560969335,0.715836592,0.714678946,0.696105166,0.677531385,0.032011209,51438.2272,205750.6227,1035795.221,1542154.438,1632710.413,1553534.826
2703,46,451,CIF,GG,Piecewise,10,1700,None,0.49269397,0.583041778,0.732686767,0.731915003,0.720287096,0.693043836,0.027377197,51438.25523,205751.7388,1027445.791,1521026.958,1592862.492,1611371.018
2704,46,451,RotSF,GG,Piecewise,10,1700,None,0.463006792,0.589190163,0.701790492,0.700993003,0.693789874,0.672823626,0.029112496,51438.26713,205752.8394,1026569.474,1504161.116,1667753.722,1642054.908
2705,46,451,ORSF,GG,Piecewise,10,1700,None,0.537739247,0.592791727,0.73821774,0.742076559,0.735825273,0.684425808,0.027258966,51438.26703,205751.2764,1029523.318,1507454.956,1573769.477,1617923.127
2706,46,451,RIST,GG,Piecewise,10,1700,None,0.515049393,0.5688156,0.719695411,0.71879502,0.707887425,0.694561638,0.028516728,51438.16319,205747.8796,1038985.834,1517472.062,1595754.069,1590949.835
